image_id,source,dataset_group,original_label,unified_class,filepath
ISIC_0000074,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000074.jpg
ISIC_0000075,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000075.jpg
ISIC_0000077,isic_2017_train,ISIC 2017,melanoma,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000077.jpg
ISIC_0000077_downsampled,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000077_downsampled.jpg
ISIC_0000078,isic_2017_train,ISIC 2017,melanoma,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000078.jpg
ISIC_0000078_downsampled,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000078_downsampled.jpg
ISIC_0000079,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000079.jpg
ISIC_0000079_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000079_downsampled.jpg
ISIC_0000080,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000080.jpg
ISIC_0000080_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000080_downsampled.jpg
ISIC_0000081,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000081.jpg
ISIC_0000081_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000081_downsampled.jpg
ISIC_0000082,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000082.jpg
ISIC_0000082_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000082_downsampled.jpg
ISIC_0000085,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000085.jpg
ISIC_0000085_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000085_downsampled.jpg
ISIC_0000086,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000086.jpg
ISIC_0000086_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000086_downsampled.jpg
ISIC_0000087,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000087.jpg
ISIC_0000087_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000087_downsampled.jpg
ISIC_0000088,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000088.jpg
ISIC_0000088_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000088_downsampled.jpg
ISIC_0000089,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000089.jpg
ISIC_0000089_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000089_downsampled.jpg
ISIC_0000091,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000091.jpg
ISIC_0000091_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000091_downsampled.jpg
ISIC_0000092,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000092.jpg
ISIC_0000092_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000092_downsampled.jpg
ISIC_0000093,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000093.jpg
ISIC_0000093_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000093_downsampled.jpg
ISIC_0000094,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000094.jpg
ISIC_0000094_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000094_downsampled.jpg
ISIC_0000095,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000095.jpg
ISIC_0000095_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000095_downsampled.jpg
ISIC_0000096,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000096.jpg
ISIC_0000096_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000096_downsampled.jpg
ISIC_0000097,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000097.jpg
ISIC_0000097_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000097_downsampled.jpg
ISIC_0000098,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000098.jpg
ISIC_0000098_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000098_downsampled.jpg
ISIC_0000099,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000099.jpg
ISIC_0000099_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000099_downsampled.jpg
ISIC_0000100,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000100.jpg
ISIC_0000100_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000100_downsampled.jpg
ISIC_0000101,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000101.jpg
ISIC_0000101_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000101_downsampled.jpg
ISIC_0000102,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000102.jpg
ISIC_0000102_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000102_downsampled.jpg
ISIC_0000103,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000103.jpg
ISIC_0000103_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000103_downsampled.jpg
ISIC_0000104,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000104.jpg
ISIC_0000104_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000104_downsampled.jpg
ISIC_0000105,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000105.jpg
ISIC_0000105_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000105_downsampled.jpg
ISIC_0000107,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000107.jpg
ISIC_0000107_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000107_downsampled.jpg
ISIC_0000108,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000108.jpg
ISIC_0000108_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000108_downsampled.jpg
ISIC_0000109,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000109.jpg
ISIC_0000109_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000109_downsampled.jpg
ISIC_0000110,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000110.jpg
ISIC_0000110_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000110_downsampled.jpg
ISIC_0000111,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000111.jpg
ISIC_0000111_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000111_downsampled.jpg
ISIC_0000112,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000112.jpg
ISIC_0000112_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000112_downsampled.jpg
ISIC_0000113,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000113.jpg
ISIC_0000113_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000113_downsampled.jpg
ISIC_0000114_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000114_downsampled.jpg
ISIC_0000115_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000115_downsampled.jpg
ISIC_0000116,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000116.jpg
ISIC_0000116_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000116_downsampled.jpg
ISIC_0000117_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000117_downsampled.jpg
ISIC_0000118,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000118.jpg
ISIC_0000118_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000118_downsampled.jpg
ISIC_0000119,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000119.jpg
ISIC_0000119_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000119_downsampled.jpg
ISIC_0000120,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000120.jpg
ISIC_0000120_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000120_downsampled.jpg
ISIC_0000121,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000121.jpg
ISIC_0000121_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000121_downsampled.jpg
ISIC_0000122,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000122.jpg
ISIC_0000122_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000122_downsampled.jpg
ISIC_0000123,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000123.jpg
ISIC_0000123_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000123_downsampled.jpg
ISIC_0000124,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000124.jpg
ISIC_0000124_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000124_downsampled.jpg
ISIC_0000125,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000125.jpg
ISIC_0000125_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000125_downsampled.jpg
ISIC_0000126,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000126.jpg
ISIC_0000126_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000126_downsampled.jpg
ISIC_0000127,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000127.jpg
ISIC_0000127_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000127_downsampled.jpg
ISIC_0000128,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000128.jpg
ISIC_0000128_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000128_downsampled.jpg
ISIC_0000129,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000129.jpg
ISIC_0000129_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000129_downsampled.jpg
ISIC_0000130,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000130.jpg
ISIC_0000130_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000130_downsampled.jpg
ISIC_0000131,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000131.jpg
ISIC_0000131_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000131_downsampled.jpg
ISIC_0000132,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000132.jpg
ISIC_0000132_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000132_downsampled.jpg
ISIC_0000133,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000133.jpg
ISIC_0000133_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000133_downsampled.jpg
ISIC_0000134,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000134.jpg
ISIC_0000134_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000134_downsampled.jpg
ISIC_0000135,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000135.jpg
ISIC_0000135_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0000135_downsampled.jpg
ISIC_0000136,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0000136.jpg
